UNITID,ACTCM25,ACTCM75,ACTCMMID,ACTEN25,ACTEN75,ACTENMID,ACTMT25,ACTMT75,ACTMTMID,ACTWR25,ACTWR75,ACTWRMID,C200_L4_POOLED_SUPP,GRAD_DEBT_MDN10YR_SUPP,GRAD_DEBT_MDN_SUPP,NPT41_PRIV,NPT41_PUB,NPT42_PRIV,NPT42_PUB,NPT43_PRIV,NPT43_PUB,NPT44_PRIV,NPT44_PUB,NPT45_PRIV,NPT45_PUB,NPT4_PRIV,NPT4_PUB,PCIP01,PCIP03,PCIP04,PCIP05,PCIP09,PCIP10,PCIP11,PCIP12,PCIP13,PCIP14,PCIP15,PCIP16,PCIP19,PCIP22,PCIP23,PCIP24,PCIP25,PCIP26,PCIP27,PCIP29,PCIP30,PCIP31,PCIP38,PCIP39,PCIP40,PCIP41,PCIP42,PCIP43,PCIP44,PCIP45,PCIP46,PCIP47,PCIP48,PCIP49,PCIP50,PCIP51,PCIP52,PCIP54,PCTFLOAN,PCTPELL,PPTUG_EF,RET_FTL4,RET_PTL4,RPY_3YR_RT_SUPP,SATMT25,SATMT75,SATMTMID,SATVR25,SATVR75,SATVRMID,SATWR25,SATWR75,SATWRMID,SAT_AVG,SAT_AVG_ALL,UG25abv,UGDS,UGDS_2MOR,UGDS_AIAN,UGDS_ASIAN,UGDS_BLACK,UGDS_HISP,UGDS_NHPI,UGDS_NRA,UGDS_UNKN,UGDS_WHITE,gt_25k_p6,md_earn_wne_p10
232575,,,,,,,,,,,,,0.332267502021,72.163325,6500.0,,5645.0,,6640.0,,8881.0,,10612.0,,10732.0,,7188.0,0.0,0.0016,0.0,0.0,0.0,0.0,0.0391,0.0,0.0,0.0,0.0391,0.0047,0.0078,0.0078,0.0,0.6469,0.0,0.0,0.0,0.0,0.0,0.0008,0.0,0.0,0.0,0.0,0.0,0.0078,0.0,0.0,0.0,0.0109,0.0,0.0,0.0031,0.1734,0.057,0.0,0.0943,0.2868,0.6391,0.7048,0.42,,,,,,,,,,,,,0.2461,4666.0,0.0285,0.0039,0.0169,0.0594,0.0782,0.0028,0.0034,0.0103,0.7966,0.458961486816,31500.0
251260,,,,,,,,,,,,,0.194963425254,86.0408875,7750.0,,7565.0,,8013.0,,10466.0,,12098.0,,12292.0,,8275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0205,0.0425,0.0,0.0,0.0117,0.0,0.0337,0.0,0.0,0.4003,0.0,0.0,0.0,0.0,0.0411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0543,0.0088,0.0,0.0,0.3358,0.0513,0.0,0.2591,0.451,0.3922,0.5492,0.4539,0.593522802379,,,,,,,,,,,,0.2495,4613.0,0.0069,0.002,0.01,0.2517,0.0163,0.0009,0.0041,0.0414,0.6668,0.452591657639,29000.0
438708,,,,,,,,,,,,,0.205383928571,82.6658643,7446.0,,2902.0,,3032.0,,4489.0,,,,6064.0,,3101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.3148,0.0,0.0093,0.0,0.0,0.3148,0.0,0.0,0.0,0.0,0.0278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.2593,0.0,0.2384,0.4927,0.4724,0.6543,0.4651,0.361111111111,,,,,,,,,,,,0.4994,544.0,0.0184,0.0,0.0,0.0202,0.0055,0.0,0.0,0.0018,0.954,,
446163,,,,,,,,,,,,,0.104480597015,,,12269.0,,10327.0,,17476.0,,,,18242.0,,13118.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4909,0.7455,0.3,0.4667,1.0,0.358490566038,,,,,,,,,,,,0.35,60.0,0.0167,0.0167,0.0167,0.1833,0.4667,0.0,0.0167,0.0,0.2833,,
117195,,,,,,,,,,,,,0.40205,,,,4811.0,,,,,,,,,,4811.0,0.0,0.0,0.0,0.0,0.0,0.0101,0.0452,0.0302,0.0,0.0,0.0,0.0503,0.0302,0.0,0.005,0.0402,0.0,0.0,0.0352,0.0,0.2412,0.0302,0.0,0.0,0.0,0.0,0.0553,0.1055,0.0,0.1407,0.0,0.0,0.0,0.0,0.0151,0.0653,0.1005,0.0,0.0,0.2235,0.6589,0.5926,0.3136,0.566666666667,,,,,,,,,,,,0.5429,2155.0,0.0441,0.0079,0.0436,0.013,0.2241,0.0014,0.0009,0.02,0.645,0.337579607964,28400.0
117645,,,,,,,,,,,,,0.249988474827,102.6939625,9250.0,,4732.0,,,,,,,,,,4732.0,0.0027,0.0,0.0022,0.0,0.0186,0.0527,0.0131,0.0349,0.0025,0.0093,0.0164,0.0038,0.0723,0.0003,0.0044,0.0368,0.0011,0.0101,0.0003,0.0,0.0,0.003,0.0,0.0,0.0035,0.0,0.0076,0.0349,0.0098,0.0207,0.003,0.0734,0.0082,0.0,0.0142,0.119,0.4213,0.0,0.0599,0.4402,0.5818,0.7321,0.5125,0.379652605459,,,,,,,,,,,,0.3458,22475.0,0.0416,0.0027,0.1199,0.1351,0.5175,0.0082,0.0069,0.0091,0.159,0.405190080404,27800.0
150987,,,,,,,,,,,,,0.120722535316,155.4287,14000.0,,7958.0,,8746.0,,11283.0,,13101.0,,13342.0,,8911.0,0.0052,0.0,0.0,0.0,0.0004,0.0,0.0939,0.0187,0.0398,0.0002,0.0679,0.0,0.0065,0.0129,0.0,0.067,0.0011,0.0,0.0,0.0,0.0,0.0003,0.0,0.0,0.0,0.0022,0.0,0.0314,0.0308,0.0,0.0482,0.0353,0.0215,0.0004,0.0122,0.2628,0.2414,0.0,0.3959,0.5487,0.6151,0.4898,0.3926,0.469222096956,,,,,,,,,,,,0.478,87017.0,0.0259,0.0043,0.0131,0.1525,0.0462,0.0,0.0002,0.0362,0.7216,0.504362046719,28400.0
203599,,,,,,,,,,,,,0.140525377644,181.75166055,16371.0,,6307.0,,6930.0,,8517.0,,10242.0,,10350.0,,7287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.056,0.0018,0.0107,0.0373,0.0,0.3964,0.0,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.0,0.0187,0.0,0.0596,0.0062,0.0018,0.0,0.0,0.0,0.0,0.0213,0.2738,0.0996,0.0,0.3251,0.395,0.6387,0.467,0.3485,0.455633100698,,,,,,,,,,,,0.4336,6555.0,0.0148,0.0046,0.0114,0.1728,0.0307,0.002,0.0017,0.0497,0.7123,0.500306546688,31900.0
203881,,,,,,,,,,,,,0.305825566343,134.334805,12100.0,,7138.0,,7691.0,,9324.0,,11255.0,,11486.0,,7870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0674,0.0,0.0,0.0,0.0352,0.0,0.0,0.0,0.0,0.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0235,0.0499,0.0,0.0,0.0,0.0,0.0,0.0,0.5044,0.2757,0.0,0.284,0.4141,0.5701,0.4293,0.3793,0.599282296651,,,,,,,,,,,,0.4288,2047.0,0.0,0.0049,0.0049,0.0777,0.0117,0.0,0.0,0.0381,0.8627,0.472543358803,29600.0
217989,,,,,,,,,,,,,0.143068130489,72.163325,6500.0,,6527.0,,7139.0,,8558.0,,9526.0,,9809.0,,6634.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.2705,0.0,0.0,0.0621,0.0,0.0741,0.0,0.0,0.1543,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0421,0.022,0.0,0.0521,0.002,0.1323,0.0,0.0,0.0782,0.0882,0.0,0.6718,0.798,0.2206,0.3652,0.3784,0.276315789474,,,,,,,,,,,,0.4978,1804.0,0.0,0.0006,0.0006,0.9723,0.0028,0.0,0.0,0.0017,0.0222,0.173349052668,16800.0
218353,,,,,,,,,,,,,0.135303529412,133.2246,12000.0,,5585.0,,5827.0,,6947.0,,8138.0,,8061.0,,6097.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046,0.0,0.0,0.0,0.0501,0.001,0.0331,0.0388,0.0,0.2047,0.0,0.0,0.0,0.0,0.0331,0.0,0.0,0.0,0.0,0.0119,0.0,0.03,0.016,0.001,0.0171,0.091,0.0078,0.0,0.0031,0.3432,0.0724,0.0,0.4345,0.5308,0.5346,0.5197,0.3943,0.607891061453,,,,,,,,,,,,0.403,11214.0,0.0211,0.0054,0.0227,0.3644,0.032,0.0015,0.0,0.0284,0.5244,0.483632773161,28400.0
218672,14.0,21.0,18.0,14.0,21.0,18.0,15.0,20.0,18.0,,,,0.246269104478,249.796125,22500.0,,8193.0,,9760.0,,11832.0,,13239.0,,14088.0,,9838.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0438,0.1813,0.0,0.3117,0.3182,0.2574,0.5367,0.119,0.90341182124,390.0,500.0,445.0,390.0,490.0,440.0,,,,865.0,1178.0,0.1524,1053.0,0.0228,0.0085,0.0028,0.2403,0.0418,0.0019,0.0038,0.1301,0.548,0.519999980927,28100.0
218690,17.0,21.0,19.0,16.0,21.0,19.0,16.0,20.0,18.0,,,,0.101524712644,138.0650938,12436.0,,6356.0,,8504.0,,11264.0,,13303.0,,13345.0,,9140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3842,0.3942,0.2173,0.5539,0.25,0.728813559322,425.0,530.0,478.0,410.0,540.0,475.0,,,,927.0,927.0,0.1494,672.0,0.0342,0.006,0.0089,0.3051,0.0327,0.0,0.0015,0.0253,0.5863,0.49541285634,32800.0
218821,15.0,20.0,18.0,13.0,20.0,17.0,16.0,20.0,18.0,6.0,8.0,7.0,0.395170967742,125.436511925,11298.5,10077.0,,10294.0,,11070.0,,12573.0,,12441.0,,10916.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7871,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.1139,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0891,0.0,0.6979,0.5154,0.0185,0.5284,0.0,0.740282685512,390.0,480.0,435.0,380.0,490.0,435.0,370.0,460.0,415.0,859.0,859.0,0.0134,813.0,0.0098,0.0037,0.0025,0.2854,0.0492,0.0,0.0086,0.0,0.6408,0.460446238518,28700.0
218858,,,,,,,,,,,,,0.236196534018,109.0665392,9824.0,,7909.0,,8464.0,,9713.0,,11434.0,,11389.0,,8275.0,0.0,0.0149,0.0,0.0,0.0,0.0,0.0624,0.0,0.0,0.0,0.0966,0.0,0.0446,0.0104,0.0,0.1204,0.0,0.0,0.0,0.0,0.0223,0.0,0.0,0.0,0.0,0.0,0.0,0.0134,0.0446,0.0,0.0,0.055,0.0966,0.0,0.0,0.2452,0.1738,0.0,0.3747,0.6817,0.6672,0.4887,0.3723,0.434432823813,,,,,,,,,,,,0.4681,4014.0,0.0107,0.0007,0.0072,0.5002,0.0264,0.0005,0.0,0.0414,0.4128,0.403253436089,25500.0
233648,,,,,,,,,,,,,0.330226051282,,,,6361.0,,5723.0,,7504.0,,7039.0,,,,6403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0565,0.0,0.0,0.0,0.024,0.0,0.0171,0.0017,0.0,0.3733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036,0.0,0.0,0.0445,0.0068,0.0462,0.0,0.0,0.3373,0.0565,0.0,0.0,0.3948,0.403,0.5871,0.3725,,,,,,,,,,,,,0.2753,1794.0,0.0067,0.005,0.0045,0.0178,0.0061,0.0,0.0,0.0006,0.9593,0.418006420135,24200.0
447582,,,,,,,,,,,,,0.153599076212,83.265375,7500.0,,5308.0,,5728.0,,7168.0,,7874.0,,7894.0,,5756.0,0.0,0.0,0.0,0.0,0.0,0.0034,0.0206,0.0,0.0893,0.0,0.0,0.0,0.0,0.0344,0.0,0.2818,0.0,0.0,0.0,0.0,0.0103,0.0,0.0,0.0,0.0,0.1443,0.0,0.0687,0.0103,0.0,0.0,0.0,0.0206,0.0,0.0103,0.189,0.1168,0.0,0.306,0.4775,0.1978,0.3966,0.1935,0.336170212766,,,,,,,,,,,,0.461,2022.0,0.0114,0.0069,0.0059,0.0623,0.0025,0.0,0.0,0.0064,0.9045,,
101301,,,,,,,,,,,,,0.280347196262,,,,8692.0,,8220.0,,11810.0,,,,,,8712.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0147,0.059,0.0,0.0,0.0221,0.0,0.0,0.0,0.0,0.3292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1057,0.0147,0.0811,0.0,0.0,0.2703,0.1032,0.0,0.0,0.7687,0.3348,0.5312,0.2727,,,,,,,,,,,,,0.3318,1604.0,0.0044,0.0037,0.0069,0.7594,0.0062,0.0019,0.0006,0.0006,0.2163,0.363136172295,24400.0
101569,,,,,,,,,,,,,0.187934946539,,,,7320.0,,7672.0,,8030.0,,,,,,7406.0,0.0,0.0,0.0,0.0,0.0,0.0287,0.0478,0.0877,0.0,0.0,0.1164,0.0,0.1005,0.0,0.0,0.2249,0.0,0.0,0.0,0.0,0.0287,0.0,0.0,0.0,0.0,0.0,0.0,0.0239,0.008,0.0112,0.0622,0.067,0.0223,0.0,0.0064,0.0734,0.0909,0.0,0.0,0.6821,0.3825,0.5251,0.2403,,,,,,,,,,,,,0.4089,2894.0,0.0083,0.0014,0.0031,0.7557,0.0104,0.0024,0.001,0.0729,0.1448,0.363099634647,22300.0
101602,,,,,,,,,,,,,0.261864826498,,,,7829.0,,8434.0,,9604.0,,,,,,8041.0,0.0,0.0292,0.0,0.0,0.0,0.0,0.0219,0.073,0.0,0.0,0.0268,0.0,0.017,0.0,0.0,0.2603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0681,0.0389,0.0,0.0,0.438,0.0268,0.0,0.0,0.5753,0.2937,0.5702,0.3488,,,,,,,,,,,,,0.2503,1372.0,0.0051,0.0022,0.0058,0.2493,0.0087,0.0,0.0007,0.0022,0.7259,0.407407402992,28000.0
121707,,,,,,,,,,,,,0.16741561086,92.33574985,8317.0,,3954.0,,5078.0,,7509.0,,8463.0,,,,4547.0,0.0034,0.0,0.0,0.0,0.012,0.0,0.0068,0.0051,0.0,0.0,0.0171,0.0,0.0856,0.0,0.0,0.3168,0.0,0.0,0.0,0.0,0.0959,0.0,0.0,0.0,0.0,0.0051,0.0,0.0497,0.0,0.0,0.0223,0.0,0.0462,0.0,0.0,0.2808,0.0531,0.0,0.0599,0.3874,0.5698,0.4145,0.3349,0.440658049354,,,,,,,,,,,,0.4293,2585.0,0.0623,0.072,0.0282,0.0193,0.14,0.0151,0.0,0.0692,0.5938,0.380991071463,25300.0
122375,,,,,,,,,,,,,0.287521003135,49.959225,4500.0,,6824.0,,,,,,,,,,6824.0,0.0,0.0,0.0121,0.0008,0.0121,0.0076,0.0295,0.0212,0.0,0.003,0.0,0.0348,0.0379,0.0,0.0106,0.1287,0.0,0.0454,0.0053,0.0,0.0977,0.0061,0.0,0.0,0.0136,0.0,0.0553,0.0,0.0,0.0348,0.0151,0.0,0.0,0.0,0.0484,0.1211,0.2445,0.0144,0.0284,0.1864,0.7054,0.6646,0.3873,0.617096018735,,,,,,,,,,,,0.3639,21314.0,0.0577,0.0042,0.1535,0.0678,0.3258,0.006,0.0156,0.0256,0.3438,0.546460151672,34900.0
229504,,,,,,,,,,,,,0.376041322314,105.469475,9500.0,,4472.0,,5048.0,,8533.0,,9808.0,,10770.0,,6282.0,0.0086,0.0,0.0,0.0,0.0,0.0,0.0187,0.0519,0.0072,0.0,0.0331,0.0,0.0,0.0,0.0,0.4049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0418,0.0,0.0,0.0,0.0187,0.0403,0.0,0.0,0.3602,0.0144,0.0,0.365,0.4391,0.575,0.5247,0.4583,0.544430538173,,,,,,,,,,,,0.3508,2586.0,0.0271,0.0097,0.022,0.106,0.1802,0.0015,0.0,0.0143,0.6392,0.522285699844,29900.0
229540,,,,,,,,,,,,,0.187736500579,105.469475,9500.0,,7072.0,,8424.0,,9077.0,,11398.0,,11745.0,,7798.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049,0.0,0.0,0.0,0.1107,0.0,0.0,0.0,0.0,0.1869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0309,0.0,0.0563,0.0,0.0,0.0,0.0,0.0163,0.0,0.0,0.4428,0.1071,0.0,0.1389,0.3575,0.6837,0.6543,0.4692,0.590563165906,,,,,,,,,,,,0.3195,4176.0,0.0108,0.0041,0.0168,0.0536,0.4097,0.0012,0.0005,0.0053,0.4981,0.515122890472,32500.0
229799,,,,,,,,,,,,,0.185557605855,118.708669625,10692.5,,5620.0,,6795.0,,8208.0,,10057.0,,,,6153.0,0.0096,0.0,0.0,0.0,0.0,0.0035,0.0158,0.007,0.0105,0.0,0.0,0.0,0.0018,0.0,0.0,0.6611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2023,0.0228,0.0,0.1569,0.3349,0.563,0.5006,0.367,0.636363636364,,,,,,,,,,,,0.2831,5549.0,0.0204,0.0087,0.0052,0.0279,0.1386,0.0009,0.0083,0.0265,0.7636,0.494142711163,31600.0
246354,,,,,,,,,,,,,0.117823257249,111.991929375,10087.5,,3416.0,,4573.0,,6642.0,,9032.0,,,,4068.0,0.015,0.0011,0.0,0.0,0.0193,0.0,0.0503,0.0,0.1102,0.0086,0.0021,0.0107,0.0,0.0,0.0075,0.2578,0.0064,0.0139,0.0021,0.0,0.0,0.0278,0.0,0.0,0.0021,0.0,0.0417,0.0642,0.0182,0.0075,0.0,0.0,0.0,0.0043,0.015,0.0888,0.2225,0.0032,0.0392,0.3213,0.7939,0.59,0.4163,0.592844974446,,,,,,,,,,,,0.3037,6637.0,0.0161,0.0024,0.0086,0.0356,0.7075,0.0015,0.0011,0.0125,0.2147,0.457190364599,28800.0
246813,,,,,,,,,,,,,0.381034223301,,,,5389.0,,5908.0,,7930.0,,9148.0,,5276.0,,5728.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0756,0.1165,0.0182,0.0,0.0182,0.0,0.0455,0.0057,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0114,0.0,0.0927,0.0148,0.0,0.0205,0.2149,0.0102,0.0193,0.0011,0.1814,0.1535,0.0,0.0,0.5971,0.7055,0.5944,0.4154,,,,,,,,,,,,,0.4245,4279.0,0.0049,0.0016,0.0276,0.2101,0.0404,0.0012,0.003,0.071,0.6401,0.437837839127,26900.0
420723,,,,,,,,,,,,,0.26664,,,,8529.0,,,,,,,,,,8529.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0806,0.0,0.0,0.0,0.0161,0.0,0.0,0.0,0.0,0.0968,0.0,0.3574,0.7021,0.5584,0.54,0.4545,,,,,,,,,,,,,0.3619,514.0,0.0,0.037,0.0272,0.0019,0.1284,0.0019,0.0,0.037,0.7665,0.540717840195,33100.0
119331,,,,,,,,,,,,,0.415855445545,105.469475,9500.0,,9327.0,,,,,,,,,,9327.0,0.0259,0.0,0.0,0.0,0.0041,0.0014,0.0014,0.0,0.0,0.0,0.0027,0.0123,0.0109,0.0014,0.0,0.109,0.0,0.0,0.0041,0.0,0.1989,0.0,0.0,0.0,0.0,0.0,0.0286,0.1553,0.0123,0.1608,0.0,0.0,0.0027,0.0,0.0232,0.2098,0.0354,0.0,0.0199,0.2667,0.5896,0.7616,0.5193,0.751322751323,,,,,,,,,,,,0.3331,5707.0,0.0501,0.0035,0.1484,0.0732,0.3695,0.0046,0.0014,0.0291,0.3201,0.571691155434,34300.0
120342,,,,,,,,,,,,,0.460144522595,59.95107,5400.0,,9798.0,,,,,,,,,,9798.0,0.0033,0.0,0.0288,0.0005,0.0566,0.0132,0.0189,0.0462,0.0005,0.0142,0.016,0.0033,0.0486,0.0,0.0151,0.1732,0.0,0.0302,0.0123,0.0,0.0321,0.0137,0.0019,0.0,0.0179,0.0,0.0557,0.0,0.0024,0.0439,0.009,0.017,0.0137,0.017,0.0562,0.1029,0.1255,0.0104,0.02,0.1957,0.5913,0.7724,0.6224,0.694306930693,,,,,,,,,,,,0.2907,20521.0,0.0406,0.0024,0.2066,0.017,0.3153,0.0032,0.0367,0.0305,0.3475,0.478239834309,34800.0
121044,,,,,,,,,,,,,0.448678412698,99.91845,9000.0,,5718.0,,,,,,,,,,5718.0,0.0,0.0,0.0,0.0,0.012,0.0044,0.0027,0.0199,0.0004,0.0,0.0066,0.0,0.0133,0.0213,0.0058,0.0,0.0075,0.0,0.0111,0.0,0.6263,0.0,0.0,0.0,0.0053,0.0,0.023,0.0155,0.0,0.0089,0.0098,0.0222,0.0044,0.0,0.0146,0.094,0.0625,0.0084,0.0126,0.2808,0.6007,0.6448,0.597,0.622739018088,,,,,,,,,,,,0.2845,23437.0,0.0613,0.0008,0.2357,0.0468,0.462,0.0015,0.0438,0.0162,0.1318,0.451534479856,33500.0
153296,,,,,,,,,,,,,0.31875,,,,9776.0,,10878.0,,12924.0,,14594.0,,14594.0,,11446.0,0.155,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.11,0.0,0.5164,0.44,0.1427,0.4703,0.24,0.555031446541,,,,,,,,,,,,0.1499,827.0,0.0278,0.0048,0.0024,0.1778,0.0689,0.0036,0.0145,0.0266,0.6735,0.5,32000.0
153630,,,,,,,,,,,,,0.239356028687,130.099372925,11718.5,,8645.0,,9232.0,,11844.0,,12912.0,,13109.0,,10382.0,0.0151,0.0,0.0,0.0,0.0,0.0171,0.0151,0.0171,0.0,0.0,0.0291,0.0161,0.0402,0.0,0.0,0.4101,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0141,0.0503,0.0,0.0,0.0,0.3357,0.0322,0.0,0.5652,0.3974,0.3208,0.4601,0.3443,0.628785179907,,,,,,,,,,,,0.2466,5097.0,0.0018,0.0194,0.0112,0.1169,0.0708,0.0026,0.0163,0.0165,0.7446,0.533957839012,34100.0
180197,,,,,,,,,,,,,0.305158965517,133.67978405,12041.0,,7597.0,,8763.0,,10222.0,,12487.0,,12606.0,,8467.0,0.0,0.0129,0.0,0.0,0.0,0.0,0.0026,0.0078,0.0155,0.0,0.062,0.0,0.0,0.0,0.0,0.522,0.0,0.0,0.0,0.0,0.0026,0.0026,0.0,0.0,0.0,0.0,0.0,0.0155,0.0078,0.0,0.0026,0.0129,0.0336,0.031,0.0284,0.2093,0.031,0.0,0.3094,0.4271,0.3982,0.5625,0.3714,0.677718832891,,,,,,,,,,,,0.4653,1773.0,0.0,0.0271,0.0073,0.0028,0.0226,0.0028,0.0006,0.101,0.8359,0.427251726389,25000.0
232414,,,,,,,,,,,,,0.161369879518,147.8348978,13316.0,,6137.0,,6953.0,,9284.0,,11052.0,,11262.0,,7307.0,0.0089,0.0,0.0,0.0,0.0,0.0,0.0294,0.0106,0.0,0.02,0.0111,0.0094,0.0539,0.0172,0.0,0.15,0.0,0.0,0.0,0.0,0.0433,0.0,0.0,0.0,0.0,0.0,0.0,0.0317,0.0,0.0822,0.0,0.015,0.0033,0.0,0.0,0.4022,0.1117,0.0,0.241,0.4134,0.6821,0.6065,0.3895,0.503117206983,,,,,,,,,,,,0.4477,10727.0,0.0254,0.0054,0.0406,0.3956,0.0487,0.0022,0.0082,0.0124,0.4615,0.508391976357,30800.0
218140,,,,,,,,,,,,,0.189444996853,177.6328,16000.0,,6799.0,,7758.0,,8760.0,,10258.0,,10395.0,,7543.0,0.0086,0.0154,0.0,0.0,0.0,0.0,0.0313,0.0706,0.0,0.0,0.0203,0.0,0.0338,0.0184,0.0,0.3047,0.0,0.0,0.0,0.0,0.0295,0.0,0.0,0.0,0.0,0.0,0.0,0.0301,0.0289,0.0,0.0,0.0313,0.0061,0.0,0.0129,0.2758,0.0823,0.0,0.5679,0.5944,0.5867,0.5694,0.4378,0.534173855342,,,,,,,,,,,,0.4484,7002.0,0.0234,0.005,0.0107,0.2335,0.0351,0.0011,0.0017,0.0051,0.6842,0.429922133684,25100.0
233116,,,,,,,,,,,,,0.262770643432,97.1429375,8750.0,,6478.0,,7023.0,,8042.0,,11177.0,,11349.0,,7541.0,0.0036,0.0,0.0,0.0,0.0,0.0,0.0279,0.0,0.0194,0.0364,0.0097,0.0,0.0146,0.0,0.0,0.5243,0.0,0.0,0.0,0.0,0.0218,0.0,0.0,0.0,0.0,0.0012,0.0,0.0218,0.0,0.0,0.0,0.0049,0.0,0.0,0.0146,0.2027,0.0971,0.0,0.1245,0.2844,0.7133,0.6339,0.4326,0.619909502262,,,,,,,,,,,,0.333,3813.0,0.0359,0.0045,0.0315,0.1547,0.0556,0.0018,0.0047,0.0165,0.6947,0.50863724947,29400.0
234377,,,,,,,,,,,,,0.404732889344,69.1657715,6230.0,,1449.0,,1615.0,,2718.0,,5287.0,,6798.0,,1750.0,0.0,0.0038,0.0,0.0,0.0,0.0,0.0104,0.0,0.0,0.0,0.0028,0.0,0.0085,0.0028,0.0,0.4306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0415,0.0,0.0,0.0397,0.0066,0.0151,0.0368,0.0,0.3069,0.0944,0.0,0.0447,0.3844,0.4658,0.5984,0.4034,0.743902439024,,,,,,,,,,,,0.3483,2076.0,0.013,0.0034,0.0039,0.0954,0.0217,0.0,0.0,0.0019,0.8608,0.404458612204,26700.0
101286,,,,,,,,,,,,,0.260445321308,,,,2386.0,,3243.0,,5046.0,,,,2590.0,,2681.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0081,0.0477,0.0,0.0,0.0862,0.0,0.0467,0.0,0.0,0.2069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0203,0.0,0.0101,0.0,0.0,0.0568,0.0294,0.0477,0.0,0.0,0.4118,0.0284,0.0,0.0,0.5548,0.4675,0.5597,0.4627,,,,,,,,,,,,,0.392,4293.0,0.0128,0.0051,0.0058,0.3196,0.024,0.0019,0.0,0.0002,0.6306,0.405150204897,27100.0
