UNITID,ACTCM25,ACTCM75,ACTCMMID,ACTEN25,ACTEN75,ACTENMID,ACTMT25,ACTMT75,ACTMTMID,ACTWR25,ACTWR75,ACTWRMID,C150_4_POOLED_SUPP,C200_L4_POOLED_SUPP,GRAD_DEBT_MDN10YR_SUPP,GRAD_DEBT_MDN_SUPP,NPT41_PRIV,NPT41_PUB,NPT42_PRIV,NPT42_PUB,NPT43_PRIV,NPT43_PUB,NPT44_PRIV,NPT44_PUB,NPT45_PRIV,NPT45_PUB,NPT4_PRIV,NPT4_PUB,PCIP01,PCIP03,PCIP04,PCIP05,PCIP09,PCIP10,PCIP11,PCIP12,PCIP13,PCIP14,PCIP15,PCIP16,PCIP19,PCIP22,PCIP23,PCIP24,PCIP25,PCIP26,PCIP27,PCIP29,PCIP30,PCIP31,PCIP38,PCIP39,PCIP40,PCIP41,PCIP42,PCIP43,PCIP44,PCIP45,PCIP46,PCIP47,PCIP48,PCIP49,PCIP50,PCIP51,PCIP52,PCIP54,PCTFLOAN,PCTPELL,PPTUG_EF,RET_FT4,RET_FTL4,RET_PT4,RET_PTL4,RPY_3YR_RT_SUPP,SATMT25,SATMT75,SATMTMID,SATVR25,SATVR75,SATVRMID,SATWR25,SATWR75,SATWRMID,SAT_AVG,SAT_AVG_ALL,UG25abv,UGDS,UGDS_2MOR,UGDS_AIAN,UGDS_ASIAN,UGDS_BLACK,UGDS_HISP,UGDS_NHPI,UGDS_NRA,UGDS_UNKN,UGDS_WHITE,gt_25k_p6,md_earn_wne_p10
233338,11.0,18.0,15.0,15.0,17.0,16.0,12.0,17.0,15.0,4.0,7.0,6.0,,0.276006994329,120.66818145,10869.0,,8252.0,,8518.0,,9594.0,,11083.0,,12627.0,,8701.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.297,0.3551,0.1827,,0.5495,,0.3077,0.585820895522,360.0,480.0,420.0,380.0,500.0,440.0,431.0,480.0,456.0,837.0,837.0,0.077,1078.0,0.0473,0.0019,0.0139,0.3571,0.0269,0.0,0.0,0.0334,0.5195,0.566137552261,32100.0
233772,,,,,,,,,,,,,,0.195043027089,113.7960125,10250.0,,4962.0,,6205.0,,8289.0,,10382.0,,10521.0,,6379.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0188,0.0133,0.005,0.0197,0.0888,0.0025,0.0388,0.014,0.0,0.0982,0.0,0.0,0.0,0.0,0.0798,0.0021,0.0,0.0,0.0,0.0,0.0,0.0296,0.0,0.2127,0.0165,0.0356,0.0073,0.0264,0.0241,0.1294,0.1349,0.0,0.2412,0.4312,0.569,,0.6019,,0.3635,0.551412807223,,,,,,,,,,,,0.4768,25981.0,0.0433,0.0057,0.0392,0.3595,0.0716,0.0072,0.0034,0.0099,0.4602,0.479697614908,29400.0
233921,,,,,,,,,,,,,0.825894661433,,277.55125,25000.0,,13075.0,,15329.0,,18936.0,,22554.0,,24353.0,,19993.0,0.0514,0.0339,0.0244,0.0,0.0412,0.0,0.0226,0.0,0.0,0.2097,0.0,0.0072,0.0853,0.0,0.0216,0.0049,0.0,0.0857,0.0207,0.0,0.0023,0.0,0.0041,0.0,0.0187,0.0,0.0505,0.0,0.0055,0.0783,0.0,0.0,0.0,0.0,0.0299,0.0,0.1809,0.0212,0.4304,0.1735,0.0204,0.9119,,0.6667,,0.945578231293,580.0,680.0,630.0,540.0,640.0,590.0,540.0,640.0,590.0,1220.0,1220.0,0.0276,23928.0,0.0403,0.0016,0.0848,0.0349,0.0512,0.0013,0.0382,0.0295,0.7182,0.802471935749,57900.0
234155,15.0,18.0,17.0,13.0,19.0,16.0,15.0,18.0,17.0,,,,0.409957692308,,315.86442455,28451.0,,11936.0,,12781.0,,15514.0,,17064.0,,18766.0,,13399.0,0.0194,0.0,0.0,0.0,0.083,0.0,0.0119,0.0,0.1131,0.028,0.0366,0.0,0.0345,0.0,0.0183,0.0388,0.0,0.0345,0.0086,0.0,0.0323,0.0,0.0,0.0,0.0151,0.0,0.0927,0.111,0.0528,0.056,0.0,0.0,0.0,0.0,0.0259,0.0086,0.167,0.0119,0.8463,0.6829,0.042,0.6495,,0.3333,,0.470828233374,360.0,445.0,403.0,370.0,450.0,410.0,360.0,440.0,400.0,811.0,811.0,0.0915,5023.0,0.0,0.0028,0.0026,0.8561,0.0185,0.0,0.001,0.096,0.0231,0.494565218687,34400.0
262031,,,,,,,,,,,,,,0.204903463203,91.31436125,8225.0,,2213.0,,2983.0,,4800.0,,5913.0,,6573.0,,3454.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0315,0.0,0.0542,0.0076,0.0098,0.0,0.0076,0.0,0.0,0.6866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0108,0.0076,0.0,0.0,0.0,0.0033,0.0,0.0033,0.1388,0.039,0.0,0.1249,0.2586,0.4883,,0.6012,,0.342,0.679098005204,,,,,,,,,,,,0.2847,6744.0,0.0283,0.0033,0.0188,0.0562,0.0335,0.001,0.0083,0.0328,0.8178,0.512900710106,32000.0
455512,,,,,,,,,,,,,,0.270324162679,,,,4966.0,,,,,,,,,,4966.0,0.0188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0313,0.0,0.0063,0.0688,0.0,0.0,0.0,0.0,0.1063,0.0,0.0,0.0,0.0,0.0,0.025,0.0875,0.0063,0.4,0.0,0.0,0.0,0.0,0.0,0.0313,0.1938,0.025,0.0135,0.3163,0.6633,,0.7075,,0.4623,,,,,,,,,,,,,0.3374,2397.0,0.0355,0.0054,0.0947,0.0288,0.4572,0.0017,0.0004,0.0718,0.3045,,
461847,,,,,,,,,,,,,0.170210638298,,,,14842.0,,15207.0,,,,,,,,15045.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7805,0.0,0.8,,,,,,,,,,,,,,,,,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,
101240,,,,,,,,,,,,,,0.210752777778,,,,4516.0,,4872.0,,6147.0,,5143.0,,,,4565.0,0.0069,0.0,0.0,0.0,0.0057,0.0,0.0069,0.0631,0.0,0.0,0.1239,0.0,0.0183,0.0298,0.0,0.195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0218,0.1009,0.0722,0.0,0.0,0.2878,0.0677,0.0,0.0,0.6,0.4345,,0.5589,,0.3865,,,,,,,,,,,,,0.3733,5480.0,0.019,0.0075,0.0055,0.21,0.0261,0.0015,0.0135,0.0378,0.6792,0.386323779821,26900.0
101693,20.0,25.0,23.0,20.0,27.0,24.0,18.0,24.0,21.0,,,,0.457751173709,,299.75535,27000.0,14149.0,,18486.0,,18698.0,,18977.0,,20397.0,,17970.0,,0.0,0.0,0.0,0.0,0.0167,0.0,0.0067,0.0,0.2007,0.0,0.0,0.0,0.0,0.0,0.0067,0.1171,0.0,0.0368,0.01,0.0,0.0201,0.0234,0.0468,0.0401,0.0,0.0,0.0301,0.0,0.0,0.0334,0.0,0.0,0.0,0.0,0.0368,0.1806,0.1806,0.0134,0.8009,0.5032,0.1461,0.7727,,0.0,,0.755856966708,470.0,680.0,575.0,470.0,610.0,540.0,,,,1058.0,1058.0,0.2782,1472.0,0.017,0.0163,0.0095,0.216,0.0122,0.0007,0.0306,0.0516,0.6461,0.558441579342,37800.0
101912,17.0,22.0,20.0,16.0,23.0,20.0,16.0,22.0,19.0,,,,0.371902479339,,338.612525,30500.0,25558.0,,26623.0,,27028.0,,29881.0,,28929.0,,26954.0,,0.0,0.0,0.0,0.0,0.0222,0.0,0.0139,0.0,0.05,0.0,0.0,0.0278,0.0139,0.0,0.0139,0.0806,0.0,0.2028,0.0194,0.0,0.0028,0.0,0.0,0.0833,0.0083,0.0,0.05,0.0,0.0389,0.0472,0.0,0.0,0.0,0.0,0.0306,0.1556,0.1306,0.0083,0.7411,0.5066,0.0453,0.7876,,,,0.439215686275,400.0,510.0,455.0,410.0,513.0,462.0,,,,924.0,924.0,0.1472,1854.0,0.0,0.0038,0.0016,0.8495,0.0237,0.0,0.082,0.0291,0.0102,0.421787708998,33700.0
102076,,,,,,,,,,,,,,0.322287804878,49.959225,4500.0,,3788.0,,3315.0,,5114.0,,6668.0,,,,3884.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0465,0.0148,0.0,0.0,0.0127,0.0,0.0211,0.0,0.0,0.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1438,0.0951,0.0,0.2344,0.5743,0.2883,,0.5945,,0.398,,,,,,,,,,,,,0.2867,2161.0,0.0,0.0222,0.0079,0.0551,0.0689,0.0005,0.0014,0.0199,0.8242,0.391872286797,26000.0
102261,16.0,25.0,21.0,14.0,26.0,20.0,15.0,24.0,20.0,,,,0.239086956522,,333.98297015,30083.0,10494.0,,17627.0,,15477.0,,,,,,12954.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7877,0.6089,0.1875,0.6429,,,,0.496062992126,,,,,,,,,,970.0,970.0,0.5466,160.0,0.0063,0.0063,0.0,0.2938,0.0313,0.0,0.0063,0.0313,0.625,0.620689630508,28800.0
102429,,,,,,,,,,,,,,0.292400355872,,,,7954.0,,8752.0,,10181.0,,,,,,8303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0138,0.0304,0.0,0.0,0.0512,0.0,0.0111,0.0,0.0,0.2282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028,0.0,0.0,0.0,0.0,0.0263,0.0277,0.0484,0.1355,0.0,0.3638,0.0609,0.0,0.0,0.5844,0.4384,,0.581,,0.3603,,,,,,,,,,,,,0.3275,3212.0,0.0075,0.0025,0.0044,0.1541,0.014,0.0,0.0,0.0143,0.8032,0.447520941496,25900.0
123217,,,,,,,,,,,,,,0.267085943775,49.959225,4500.0,,1915.0,,,,,,,,,,1915.0,0.0209,0.0,0.0189,0.0,0.0042,0.0,0.0126,0.0,0.0042,0.0014,0.0258,0.0126,0.0747,0.0258,0.0014,0.3785,0.0,0.0028,0.0021,0.0,0.014,0.0,0.0,0.0,0.0049,0.0,0.0237,0.1041,0.0168,0.0042,0.0035,0.0356,0.0035,0.0,0.0161,0.1592,0.0286,0.0,0.0195,0.4431,0.5068,,0.6609,,0.4123,0.61328125,,,,,,,,,,,,0.3072,9747.0,0.0283,0.0053,0.0432,0.0286,0.5968,0.001,0.0014,0.0166,0.2786,0.399818271399,26500.0
137759,,,,,,,,,,,,,,0.408948338802,122.12255,11000.0,,3985.0,,4918.0,,6965.0,,8432.0,,8507.0,,5020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.0,0.0161,0.0,0.0044,0.0,0.0,0.0073,0.0,0.7524,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0998,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0932,0.0111,0.0,0.4067,0.436,0.4926,,0.5872,,0.5171,0.465207631874,,,,,,,,,,,,0.2541,12249.0,0.0285,0.0017,0.0109,0.3426,0.0966,0.0008,0.0105,0.0276,0.4807,0.441438347101,30900.0
138293,17.0,24.0,21.0,15.0,22.0,19.0,16.0,23.0,20.0,,,,0.346012547529,,226.620595625,20412.5,18304.0,,19205.0,,21655.0,,20338.0,,18262.0,,19384.0,,0.0,0.0,0.0,0.0,0.0252,0.0,0.0504,0.0,0.0,0.0,0.0,0.0,0.0,0.0336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1597,0.0,0.0,0.0,0.0,0.0,0.042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6891,0.0,0.6244,0.4504,0.0514,0.5248,,,,0.6735218509,342.0,547.0,445.0,330.0,530.0,430.0,,,,922.0,941.0,0.06,662.0,0.0227,0.003,0.0196,0.2175,0.1556,0.0,0.0831,0.0166,0.4819,0.583333313465,35800.0
138761,15.0,19.0,17.0,14.0,16.0,15.0,15.0,19.0,17.0,5.0,12.0,9.0,,0.181235275081,129.033576125,11622.5,13976.0,,15325.0,,18073.0,,17415.0,,19195.0,,15702.0,,0.0541,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0811,0.027,0.0,0.0,0.0,0.1081,0.0,0.0,0.0,0.027,0.0,0.0,0.0,0.0541,0.0,0.0,0.027,0.0,0.0541,0.027,0.027,0.0541,0.0,0.0,0.0,0.0,0.0541,0.3243,0.0541,0.0,0.8699,0.5719,0.0161,,0.4425,,,0.61214953271,360.0,470.0,415.0,350.0,470.0,410.0,370.0,480.0,425.0,825.0,825.0,0.0095,311.0,0.0096,0.0,0.0096,0.4887,0.074,0.0,0.0257,0.0,0.3923,0.318181812763,26400.0
139144,24.0,29.0,27.0,24.0,30.0,27.0,23.0,27.0,25.0,,,,0.608941493776,,265.06144375,23875.0,17983.0,,18372.0,,21314.0,,22768.0,,25916.0,,21327.0,,0.1034,0.0271,0.0,0.0,0.0591,0.0,0.0049,0.0,0.0788,0.0,0.0099,0.0271,0.0,0.0,0.0345,0.0,0.0,0.133,0.0074,0.0,0.0123,0.0591,0.0123,0.0,0.0296,0.0,0.1034,0.0,0.0,0.0862,0.0,0.0,0.0,0.0,0.0493,0.0099,0.1305,0.0222,0.5566,0.2626,0.0094,0.7945,,,,0.882681564246,530.0,630.0,580.0,530.0,640.0,585.0,520.0,610.0,565.0,1186.0,1186.0,0.0126,2122.0,0.0264,0.0019,0.0108,0.0396,0.0575,0.0009,0.0066,0.0113,0.845,0.549295783043,37700.0
139278,,,,,,,,,,,,,,0.307624776325,92.785382875,8357.5,,3354.0,,4293.0,,7141.0,,8180.0,,8725.0,,4313.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0823,0.1287,0.0198,0.0,0.0074,0.0,0.0299,0.0,0.0018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0483,0.0,0.0,0.0014,0.1113,0.0543,0.0777,0.0078,0.3246,0.1048,0.0,0.2343,0.5723,0.6809,,0.5498,,0.4189,,,,,,,,,,,,,0.4347,6283.0,0.0056,0.004,0.0092,0.3194,0.0264,0.0008,0.0016,0.0185,0.6145,0.482014387846,27800.0
139463,,,,,,,,,,,,,0.156625174825,,153.73008635,13847.0,,4611.0,,5301.0,,6396.0,,9212.0,,9758.0,,5607.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.084,0.0,0.067,0.0,0.0,0.0,0.0342,0.2407,0.0,0.0285,0.0057,0.0,0.0,0.0,0.0,0.0,0.0071,0.0,0.0,0.0356,0.0285,0.0,0.0,0.0028,0.0,0.0,0.0,0.2379,0.2108,0.0171,0.3563,0.6122,0.3796,0.7124,,0.55,,0.595628415301,,,,,,,,,,,,0.2578,4852.0,0.0138,0.0045,0.0117,0.0466,0.1843,0.0014,0.0181,0.0493,0.6702,0.513211369514,30400.0
153737,,,,,,,,,,,,,,0.250789691399,146.02526365,13153.0,,9269.0,,9997.0,,12189.0,,14105.0,,14195.0,,11081.0,0.0525,0.0086,0.0,0.0,0.0,0.0086,0.049,0.0268,0.0,0.0051,0.0179,0.0004,0.0027,0.0039,0.0,0.4323,0.0,0.0,0.0,0.0,0.0051,0.0,0.0,0.0,0.0,0.0,0.0,0.0128,0.0035,0.0,0.0105,0.0257,0.0093,0.0,0.0039,0.2103,0.1112,0.0,0.4411,0.3519,0.3782,,0.5737,,0.2726,0.582474785815,,,,,,,,,,,,0.2713,10645.0,0.0208,0.0051,0.0237,0.0908,0.0426,0.0009,0.0,0.1037,0.7124,0.586382508278,33600.0
154590,17.0,22.0,20.0,15.0,23.0,19.0,16.0,19.0,18.0,,,,0.384945188285,,283.80170415,25563.0,16597.0,,17165.0,,18139.0,,19175.0,,20825.0,,18068.0,,0.0,0.0,0.0,0.0,0.0281,0.0,0.0077,0.0,0.1224,0.0051,0.0179,0.0,0.0,0.0,0.0026,0.2321,0.0,0.0408,0.0051,0.0,0.0,0.0842,0.0,0.0,0.0,0.0,0.0306,0.0281,0.0,0.0434,0.0,0.0,0.0,0.0,0.0,0.0051,0.3418,0.0051,0.8033,0.4977,0.0205,0.6094,,,,0.710570469799,380.0,550.0,465.0,380.0,500.0,440.0,,,,926.0,926.0,0.3032,1558.0,0.0141,0.0026,0.0128,0.1502,0.0757,0.0032,0.0327,0.0372,0.6714,0.651500463486,41200.0
154688,21.0,26.0,24.0,20.0,26.0,23.0,21.0,26.0,24.0,,,,0.534956378601,,280.78194655,25291.0,14556.0,,15604.0,,16587.0,,19962.0,,20247.0,,18100.0,,0.0,0.0,0.0,0.0,0.0214,0.0,0.0015,0.0,0.0413,0.0,0.0,0.0046,0.0,0.0,0.0031,0.0,0.0,0.0214,0.0107,0.0,0.0168,0.0429,0.0,0.0,0.0107,0.0,0.0092,0.0,0.0,0.023,0.0,0.0,0.0,0.0,0.0107,0.1149,0.657,0.0107,0.7634,0.3967,0.394,0.7574,,,,0.845688350983,490.0,600.0,545.0,440.0,545.0,493.0,410.0,555.0,483.0,1086.0,1086.0,0.4418,1759.0,0.0125,0.0205,0.0125,0.1086,0.0478,0.0051,0.0028,0.0716,0.7186,0.775661349297,48900.0
154837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1.0,82.0,0.0,0.0,0.0,0.0488,0.0,0.0,0.9024,0.0122,0.0366,,
154907,,,,,,,,,,,,,,0.230240697674,99.91845,9000.0,,4070.0,,4707.0,,6684.0,,7752.0,,6892.0,,5367.0,0.0096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0288,0.0,0.0,0.2636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032,0.0,0.0016,0.0,0.0,0.0,0.0847,0.0,0.0,0.008,0.5623,0.0383,0.0,0.1914,0.3088,0.3434,,0.5507,,0.175,0.638636363636,,,,,,,,,,,,0.2407,1296.0,0.0394,0.0077,0.0116,0.1157,0.0995,0.0008,0.0131,0.0015,0.7106,0.495945960283,30500.0
155007,,,,,,,,,,,,,0.246593150685,,130.4490875,11750.0,7067.0,,7798.0,,4575.0,,,,,,7157.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4118,0.1471,0.0,0.2925,0.6327,0.4749,0.1667,,0.4074,,0.310185185185,,,,,,,,,,,,0.3734,419.0,0.0263,0.0095,0.0835,0.2816,0.4248,0.0,0.0668,0.0,0.1074,0.347826093435,23000.0
167792,,,,,,,,,,,,,0.637532686084,,227.592025,20500.0,26399.0,,23265.0,,24435.0,,29509.0,,41403.0,,29821.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0083,0.0,0.0,0.0333,0.0,0.0167,0.0,0.0,0.0583,0.5917,0.0,0.0083,0.0,0.0,0.075,0.0,0.0167,0.0,0.0167,0.0,0.0333,0.0,0.0,0.0583,0.0,0.0,0.0,0.0,0.075,0.0083,0.0,0.0,0.5411,0.305,0.0087,0.6759,,,,0.868421052632,,,,,,,,,,,,0.0086,344.0,0.0901,0.0,0.061,0.0669,0.0174,0.0029,0.0988,0.0901,0.5727,0.426966279745,38200.0
168528,19.0,24.0,22.0,18.0,25.0,22.0,18.0,25.0,22.0,,,,0.564354545455,,299.75535,27000.0,15774.0,,15102.0,,18464.0,,22728.0,,27759.0,,19151.0,,0.0,0.0,0.0,0.0037,0.0441,0.0,0.0,0.0,0.1029,0.0,0.0,0.011,0.0,0.0,0.0221,0.0,0.0,0.1103,0.0037,0.0,0.0,0.0735,0.011,0.0,0.0184,0.0,0.0368,0.0735,0.0404,0.0184,0.0,0.0,0.0,0.0,0.1176,0.0294,0.2574,0.0257,0.8015,0.4368,0.021,0.5811,,,,0.807339449541,410.0,440.0,425.0,400.0,530.0,465.0,,,,1007.0,1007.0,0.023,1616.0,0.0384,0.0037,0.0056,0.1002,0.0217,0.0006,0.0006,0.0687,0.7605,0.552971601486,36500.0
169479,,,,,,,,,,,,,0.367971823204,,335.8370125,30250.0,17354.0,,18039.0,,21772.0,,7439.0,,,,17421.0,,0.0,0.0,0.0,0.0,0.0,0.004,0.0976,0.0,0.0,0.0,0.0,0.0,0.0,0.0171,0.0,0.0,0.0,0.0057,0.0,0.0,0.0,0.0211,0.0,0.0,0.0,0.0,0.0,0.0097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3567,0.488,0.0,0.6966,0.5275,0.6379,0.7887,,0.4354,,0.563629470492,,,,,,,,,,,,0.6101,7119.0,0.0221,0.0045,0.0204,0.1537,0.0181,0.0013,0.0176,0.1527,0.6098,0.508384168148,29900.0
181330,18.0,23.0,21.0,16.0,23.0,20.0,17.0,23.0,20.0,,,,0.478358762887,,269.2247125,24250.0,19925.0,,17542.0,,21039.0,,22119.0,,23097.0,,20956.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1566,0.0,0.0,0.0,0.0,0.0,0.0101,0.0051,0.0,0.0455,0.0051,0.0,0.0101,0.1111,0.0051,0.0101,0.0,0.0,0.0657,0.0556,0.0303,0.0253,0.0,0.0,0.0,0.0,0.0303,0.2323,0.1869,0.0152,0.804,0.4339,0.0219,0.6171,,,,0.834600760456,,,,,,,,,,970.0,970.0,0.1007,1189.0,0.0622,0.0034,0.0084,0.0496,0.0303,0.0067,0.021,0.111,0.7073,0.704225361347,40100.0
181394,20.0,26.0,23.0,19.0,26.0,23.0,17.0,25.0,21.0,6.0,8.0,7.0,0.441100463965,,233.14305,21000.0,,9311.0,,10294.0,,12738.0,,15304.0,,15932.0,,12532.0,0.0,0.0068,0.0,0.0059,0.0526,0.0,0.0404,0.0,0.1293,0.0,0.0,0.0109,0.0,0.0,0.0272,0.0449,0.0054,0.059,0.0095,0.0,0.0349,0.0263,0.0054,0.0,0.0104,0.0,0.0467,0.0871,0.0136,0.0499,0.0,0.0,0.0,0.0077,0.0512,0.0122,0.2422,0.0204,0.4683,0.3252,0.2227,0.7476,,0.5841,,0.857555341675,,,,,,,,,,1070.0,1070.0,0.2258,12153.0,0.0298,0.0042,0.0267,0.0652,0.0871,0.0012,0.0315,0.0311,0.7234,0.703957378864,41800.0
182281,19.0,24.0,22.0,18.0,24.0,21.0,18.0,25.0,22.0,,,,0.422079141566,,216.39005655,19491.0,,9197.0,,10061.0,,12067.0,,14852.0,,15677.0,,11159.0,0.0,0.0054,0.0122,0.0026,0.0415,0.0,0.0119,0.0034,0.063,0.0293,0.0,0.0106,0.0,0.0,0.0236,0.0,0.0,0.0477,0.0039,0.0,0.0184,0.041,0.0044,0.0,0.0083,0.0,0.0749,0.0477,0.0267,0.0575,0.0,0.0,0.0,0.0,0.0534,0.0474,0.3497,0.0156,0.3687,0.3351,0.2741,0.7733,,0.2891,,0.751832460733,450.0,560.0,505.0,440.0,550.0,495.0,420.0,530.0,475.0,1003.0,1003.0,0.2531,22742.0,0.0759,0.003,0.1634,0.0762,0.2315,0.0167,0.037,0.0128,0.3836,0.662147223949,43500.0
182500,,,,,,,,,,,,,,0.203587982565,111.0205,10000.0,,6338.0,,6439.0,,8494.0,,11659.0,,12067.0,,6903.0,0.0,0.0104,0.0037,0.0,0.0,0.0,0.0098,0.0116,0.0073,0.0031,0.0061,0.0,0.0012,0.0122,0.0061,0.2829,0.0,0.0018,0.0012,0.0,0.0,0.0006,0.0,0.0,0.0,0.0723,0.0129,0.0472,0.0,0.0018,0.0006,0.019,0.011,0.0,0.0245,0.3809,0.0692,0.0024,0.1438,0.3243,0.7003,,0.6624,,0.468,0.551597051597,,,,,,,,,,,,0.398,9051.0,0.0323,0.0157,0.0528,0.0249,0.2493,0.0025,0.0056,0.0145,0.6025,0.543252587318,32500.0
461759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4688,0.8,,,0.0,,,,,,,,,,,,,,0.75,120.0,0.0,0.0,0.0,0.9833,0.0,0.0,0.0,0.0,0.0167,,
482158,,,,,,,,,,,,,0.1343,,124.392919225,11204.5,,7817.0,,8540.0,,10907.0,,12250.0,,12191.0,,9049.0,0.0,0.0,0.0,0.0,0.0077,0.0,0.0387,0.0,0.0767,0.0,0.0349,0.0,0.0,0.0,0.0132,0.3091,0.0,0.0116,0.0108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0209,0.0008,0.0356,0.0,0.0,0.0279,0.0,0.0395,0.0,0.2153,0.1348,0.0225,0.5098,0.5141,0.3698,0.7034,,0.4483,,0.467428571429,,,,,,,,,,,,0.3218,7164.0,0.03,0.0031,0.0204,0.3368,0.0346,0.0014,0.0061,0.0056,0.562,,
101028,,,,,,,,,,,,,,0.239854243542,77.71435,7000.0,,1110.0,,2223.0,,3296.0,,6215.0,,5940.0,,1873.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1077,0.0,0.0,0.0,0.0,0.0,0.0,0.0103,0.3744,0.1026,0.0,0.1948,0.6116,0.4059,,0.5165,,0.3293,0.528708133971,,,,,,,,,,,,0.3876,1769.0,0.0107,0.0034,0.0136,0.4409,0.0379,0.0028,0.0,0.0232,0.4675,0.428770959377,27700.0
101189,,,,,,,,,,,,,0.270732323232,,263.6736875,23750.0,18130.0,,17752.0,,19262.0,,15704.0,,15544.0,,17660.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.0,0.0315,0.0,0.0,0.0,0.0,0.014,0.0053,0.0158,0.0,0.0018,0.0035,0.0,0.0,0.0245,0.0,0.0105,0.0,0.0,0.0123,0.1751,0.0,0.0035,0.0,0.0,0.0,0.0,0.0053,0.0105,0.6655,0.007,0.7427,0.5816,0.2354,0.5,,0.4348,,0.56302939711,,,,,,,,,,,,0.4589,2358.0,0.0119,0.0064,0.0047,0.5254,0.0178,0.0034,0.0191,0.0195,0.3919,0.612365067005,37600.0
